row,wavelength,n_real,n_imag,aa,bb
2705,0.532,1.3,0.0,56,0.1
2706,0.532,1.3,0.0,56,0.11
2707,0.532,1.3,0.0,56,0.12
2708,0.532,1.3,0.0,56,0.13
2709,0.532,1.3,0.0,56,0.14
2710,0.532,1.3,0.0,56,0.15
2711,0.532,1.3,0.0,56,0.16
2712,0.532,1.3,0.0,56,0.17
2713,0.532,1.3,0.0,56,0.18
2714,0.532,1.3,0.0,56,0.19
2715,0.532,1.3,0.0,56,0.2
2716,0.532,1.3,0.0,56,0.21
2717,0.532,1.3,0.0,56,0.22
2718,0.532,1.3,0.0,56,0.23
2719,0.532,1.3,0.0,56,0.24
2720,0.532,1.3,0.0,56,0.25
2721,0.532,1.3,0.0,56,0.26
2722,0.532,1.3,0.0,56,0.27
2723,0.532,1.3,0.0,56,0.28
2724,0.532,1.3,0.0,56,0.29
2725,0.532,1.3,0.0,56,0.3
2726,0.532,1.3,0.0,56,0.31
2727,0.532,1.3,0.0,56,0.32
2728,0.532,1.3,0.0,56,0.33
2729,0.532,1.3,0.0,56,0.34
2730,0.532,1.3,0.0,56,0.35
2731,0.532,1.3,0.0,56,0.36
2732,0.532,1.3,0.0,56,0.37
2733,0.532,1.3,0.0,56,0.38
2734,0.532,1.3,0.0,56,0.39
2735,0.532,1.3,0.0,56,0.4
2736,0.532,1.3,0.0,56,0.41
2737,0.532,1.3,0.0,56,0.42
2738,0.532,1.3,0.0,56,0.43
2739,0.532,1.3,0.0,56,0.44
2740,0.532,1.3,0.0,56,0.45
2741,0.532,1.3,0.0,56,0.46
2742,0.532,1.3,0.0,56,0.47
2743,0.532,1.3,0.0,56,0.48
2744,0.532,1.3,0.0,56,0.49
2745,0.532,1.3,0.0,57,0.01
2746,0.532,1.3,0.0,57,0.02
2747,0.532,1.3,0.0,57,0.03
2748,0.532,1.3,0.0,57,0.04
2749,0.532,1.3,0.0,57,0.05
2750,0.532,1.3,0.0,57,0.06
2751,0.532,1.3,0.0,57,0.07
2752,0.532,1.3,0.0,57,0.08
2753,0.532,1.3,0.0,57,0.09
2754,0.532,1.3,0.0,57,0.1
2755,0.532,1.3,0.0,57,0.11
2756,0.532,1.3,0.0,57,0.12
2757,0.532,1.3,0.0,57,0.13
2758,0.532,1.3,0.0,57,0.14
2759,0.532,1.3,0.0,57,0.15
2760,0.532,1.3,0.0,57,0.16
2761,0.532,1.3,0.0,57,0.17
2762,0.532,1.3,0.0,57,0.18
2763,0.532,1.3,0.0,57,0.19
2764,0.532,1.3,0.0,57,0.2
2765,0.532,1.3,0.0,57,0.21
2766,0.532,1.3,0.0,57,0.22
2767,0.532,1.3,0.0,57,0.23
2768,0.532,1.3,0.0,57,0.24
2769,0.532,1.3,0.0,57,0.25
2770,0.532,1.3,0.0,57,0.26
2771,0.532,1.3,0.0,57,0.27
2772,0.532,1.3,0.0,57,0.28
2773,0.532,1.3,0.0,57,0.29
2774,0.532,1.3,0.0,57,0.3
2775,0.532,1.3,0.0,57,0.31
2776,0.532,1.3,0.0,57,0.32
2777,0.532,1.3,0.0,57,0.33
2778,0.532,1.3,0.0,57,0.34
2779,0.532,1.3,0.0,57,0.35
2780,0.532,1.3,0.0,57,0.36
2781,0.532,1.3,0.0,57,0.37
2782,0.532,1.3,0.0,57,0.38
2783,0.532,1.3,0.0,57,0.39
2784,0.532,1.3,0.0,57,0.4
2785,0.532,1.3,0.0,57,0.41
2786,0.532,1.3,0.0,57,0.42
2787,0.532,1.3,0.0,57,0.43
2788,0.532,1.3,0.0,57,0.44
2789,0.532,1.3,0.0,57,0.45
2790,0.532,1.3,0.0,57,0.46
2791,0.532,1.3,0.0,57,0.47
2792,0.532,1.3,0.0,57,0.48
2793,0.532,1.3,0.0,57,0.49
2794,0.532,1.3,0.0,58,0.01
2795,0.532,1.3,0.0,58,0.02
2796,0.532,1.3,0.0,58,0.03
2797,0.532,1.3,0.0,58,0.04
2798,0.532,1.3,0.0,58,0.05
2799,0.532,1.3,0.0,58,0.06
2800,0.532,1.3,0.0,58,0.07
2801,0.532,1.3,0.0,58,0.08
2802,0.532,1.3,0.0,58,0.09
2803,0.532,1.3,0.0,58,0.1
2804,0.532,1.3,0.0,58,0.11
2805,0.532,1.3,0.0,58,0.12
2806,0.532,1.3,0.0,58,0.13
2807,0.532,1.3,0.0,58,0.14
2808,0.532,1.3,0.0,58,0.15
2809,0.532,1.3,0.0,58,0.16
2810,0.532,1.3,0.0,58,0.17
2811,0.532,1.3,0.0,58,0.18
2812,0.532,1.3,0.0,58,0.19
2813,0.532,1.3,0.0,58,0.2
2814,0.532,1.3,0.0,58,0.21
2815,0.532,1.3,0.0,58,0.22
2816,0.532,1.3,0.0,58,0.23
2817,0.532,1.3,0.0,58,0.24
2818,0.532,1.3,0.0,58,0.25
2819,0.532,1.3,0.0,58,0.26
2820,0.532,1.3,0.0,58,0.27
2821,0.532,1.3,0.0,58,0.28
2822,0.532,1.3,0.0,58,0.29
2823,0.532,1.3,0.0,58,0.3
2824,0.532,1.3,0.0,58,0.31
2825,0.532,1.3,0.0,58,0.32
2826,0.532,1.3,0.0,58,0.33
2827,0.532,1.3,0.0,58,0.34
2828,0.532,1.3,0.0,58,0.35
2829,0.532,1.3,0.0,58,0.36
2830,0.532,1.3,0.0,58,0.37
2831,0.532,1.3,0.0,58,0.38
2832,0.532,1.3,0.0,58,0.39
2833,0.532,1.3,0.0,58,0.4
2834,0.532,1.3,0.0,58,0.41
2835,0.532,1.3,0.0,58,0.42
2836,0.532,1.3,0.0,58,0.43
2837,0.532,1.3,0.0,58,0.44
2838,0.532,1.3,0.0,58,0.45
2839,0.532,1.3,0.0,58,0.46
2840,0.532,1.3,0.0,58,0.47
2841,0.532,1.3,0.0,58,0.48
2842,0.532,1.3,0.0,58,0.49
2843,0.532,1.3,0.0,59,0.01
2844,0.532,1.3,0.0,59,0.02
2845,0.532,1.3,0.0,59,0.03
2846,0.532,1.3,0.0,59,0.04
2847,0.532,1.3,0.0,59,0.05
2848,0.532,1.3,0.0,59,0.06
2849,0.532,1.3,0.0,59,0.07
2850,0.532,1.3,0.0,59,0.08
2851,0.532,1.3,0.0,59,0.09
2852,0.532,1.3,0.0,59,0.1
2853,0.532,1.3,0.0,59,0.11
2854,0.532,1.3,0.0,59,0.12
2855,0.532,1.3,0.0,59,0.13
2856,0.532,1.3,0.0,59,0.14
2857,0.532,1.3,0.0,59,0.15
2858,0.532,1.3,0.0,59,0.16
2859,0.532,1.3,0.0,59,0.17
2860,0.532,1.3,0.0,59,0.18
2861,0.532,1.3,0.0,59,0.19
2862,0.532,1.3,0.0,59,0.2
2863,0.532,1.3,0.0,59,0.21
2864,0.532,1.3,0.0,59,0.22
2865,0.532,1.3,0.0,59,0.23
2866,0.532,1.3,0.0,59,0.24
2867,0.532,1.3,0.0,59,0.25
2868,0.532,1.3,0.0,59,0.26
2869,0.532,1.3,0.0,59,0.27
2870,0.532,1.3,0.0,59,0.28
2871,0.532,1.3,0.0,59,0.29
2872,0.532,1.3,0.0,59,0.3
2873,0.532,1.3,0.0,59,0.31
2874,0.532,1.3,0.0,59,0.32
2875,0.532,1.3,0.0,59,0.33
2876,0.532,1.3,0.0,59,0.34
2877,0.532,1.3,0.0,59,0.35
2878,0.532,1.3,0.0,59,0.36
2879,0.532,1.3,0.0,59,0.37
2880,0.532,1.3,0.0,59,0.38
2881,0.532,1.3,0.0,59,0.39
2882,0.532,1.3,0.0,59,0.4
2883,0.532,1.3,0.0,59,0.41
2884,0.532,1.3,0.0,59,0.42
2885,0.532,1.3,0.0,59,0.43
2886,0.532,1.3,0.0,59,0.44
2887,0.532,1.3,0.0,59,0.45
2888,0.532,1.3,0.0,59,0.46
2889,0.532,1.3,0.0,59,0.47
2890,0.532,1.3,0.0,59,0.48
2891,0.532,1.3,0.0,59,0.49
2892,0.532,1.3,0.0,60,0.01
2893,0.532,1.3,0.0,60,0.02
2894,0.532,1.3,0.0,60,0.03
2895,0.532,1.3,0.0,60,0.04
2896,0.532,1.3,0.0,60,0.05
2897,0.532,1.3,0.0,60,0.06
2898,0.532,1.3,0.0,60,0.07
2899,0.532,1.3,0.0,60,0.08
2900,0.532,1.3,0.0,60,0.09
2901,0.532,1.3,0.0,60,0.1
2902,0.532,1.3,0.0,60,0.11
2903,0.532,1.3,0.0,60,0.12
2904,0.532,1.3,0.0,60,0.13
2905,0.532,1.3,0.0,60,0.14
2906,0.532,1.3,0.0,60,0.15
2907,0.532,1.3,0.0,60,0.16
2908,0.532,1.3,0.0,60,0.17
2909,0.532,1.3,0.0,60,0.18
2910,0.532,1.3,0.0,60,0.19
2911,0.532,1.3,0.0,60,0.2
2912,0.532,1.3,0.0,60,0.21
2913,0.532,1.3,0.0,60,0.22
2914,0.532,1.3,0.0,60,0.23
2915,0.532,1.3,0.0,60,0.24
2916,0.532,1.3,0.0,60,0.25
2917,0.532,1.3,0.0,60,0.26
2918,0.532,1.3,0.0,60,0.27
2919,0.532,1.3,0.0,60,0.28
2920,0.532,1.3,0.0,60,0.29
2921,0.532,1.3,0.0,60,0.3
2922,0.532,1.3,0.0,60,0.31
2923,0.532,1.3,0.0,60,0.32
2924,0.532,1.3,0.0,60,0.33
2925,0.532,1.3,0.0,60,0.34
2926,0.532,1.3,0.0,60,0.35
2927,0.532,1.3,0.0,60,0.36
2928,0.532,1.3,0.0,60,0.37
2929,0.532,1.3,0.0,60,0.38
2930,0.532,1.3,0.0,60,0.39
2931,0.532,1.3,0.0,60,0.4
2932,0.532,1.3,0.0,60,0.41
2933,0.532,1.3,0.0,60,0.42
2934,0.532,1.3,0.0,60,0.43
2935,0.532,1.3,0.0,60,0.44
2936,0.532,1.3,0.0,60,0.45
2937,0.532,1.3,0.0,60,0.46
2938,0.532,1.3,0.0,60,0.47
2939,0.532,1.3,0.0,60,0.48
2940,0.532,1.3,0.0,60,0.49
2941,0.532,1.3,0.0,61,0.01
2942,0.532,1.3,0.0,61,0.02
2943,0.532,1.3,0.0,61,0.03
2944,0.532,1.3,0.0,61,0.04
2945,0.532,1.3,0.0,61,0.05
2946,0.532,1.3,0.0,61,0.06
2947,0.532,1.3,0.0,61,0.07
2948,0.532,1.3,0.0,61,0.08
2949,0.532,1.3,0.0,61,0.09
2950,0.532,1.3,0.0,61,0.1
2951,0.532,1.3,0.0,61,0.11
2952,0.532,1.3,0.0,61,0.12
2953,0.532,1.3,0.0,61,0.13
2954,0.532,1.3,0.0,61,0.14
2955,0.532,1.3,0.0,61,0.15
2956,0.532,1.3,0.0,61,0.16
2957,0.532,1.3,0.0,61,0.17
2958,0.532,1.3,0.0,61,0.18
2959,0.532,1.3,0.0,61,0.19
2960,0.532,1.3,0.0,61,0.2
2961,0.532,1.3,0.0,61,0.21
2962,0.532,1.3,0.0,61,0.22
2963,0.532,1.3,0.0,61,0.23
2964,0.532,1.3,0.0,61,0.24
2965,0.532,1.3,0.0,61,0.25
2966,0.532,1.3,0.0,61,0.26
2967,0.532,1.3,0.0,61,0.27
2968,0.532,1.3,0.0,61,0.28
2969,0.532,1.3,0.0,61,0.29
2970,0.532,1.3,0.0,61,0.3
2971,0.532,1.3,0.0,61,0.31
2972,0.532,1.3,0.0,61,0.32
2973,0.532,1.3,0.0,61,0.33
2974,0.532,1.3,0.0,61,0.34
2975,0.532,1.3,0.0,61,0.35
2976,0.532,1.3,0.0,61,0.36
2977,0.532,1.3,0.0,61,0.37
2978,0.532,1.3,0.0,61,0.38
2979,0.532,1.3,0.0,61,0.39
2980,0.532,1.3,0.0,61,0.4
2981,0.532,1.3,0.0,61,0.41
2982,0.532,1.3,0.0,61,0.42
2983,0.532,1.3,0.0,61,0.43
2984,0.532,1.3,0.0,61,0.44
2985,0.532,1.3,0.0,61,0.45
2986,0.532,1.3,0.0,61,0.46
2987,0.532,1.3,0.0,61,0.47
2988,0.532,1.3,0.0,61,0.48
2989,0.532,1.3,0.0,61,0.49
2990,0.532,1.3,0.0,62,0.01
2991,0.532,1.3,0.0,62,0.02
2992,0.532,1.3,0.0,62,0.03
2993,0.532,1.3,0.0,62,0.04
2994,0.532,1.3,0.0,62,0.05
2995,0.532,1.3,0.0,62,0.06
2996,0.532,1.3,0.0,62,0.07
2997,0.532,1.3,0.0,62,0.08
2998,0.532,1.3,0.0,62,0.09
2999,0.532,1.3,0.0,62,0.1
3000,0.532,1.3,0.0,62,0.11
3001,0.532,1.3,0.0,62,0.12
3002,0.532,1.3,0.0,62,0.13
3003,0.532,1.3,0.0,62,0.14
3004,0.532,1.3,0.0,62,0.15
3005,0.532,1.3,0.0,62,0.16
3006,0.532,1.3,0.0,62,0.17
3007,0.532,1.3,0.0,62,0.18
3008,0.532,1.3,0.0,62,0.19
3009,0.532,1.3,0.0,62,0.2
3010,0.532,1.3,0.0,62,0.21
3011,0.532,1.3,0.0,62,0.22
3012,0.532,1.3,0.0,62,0.23
3013,0.532,1.3,0.0,62,0.24
3014,0.532,1.3,0.0,62,0.25
3015,0.532,1.3,0.0,62,0.26
3016,0.532,1.3,0.0,62,0.27
3017,0.532,1.3,0.0,62,0.28
3018,0.532,1.3,0.0,62,0.29
3019,0.532,1.3,0.0,62,0.3
3020,0.532,1.3,0.0,62,0.31
3021,0.532,1.3,0.0,62,0.32
3022,0.532,1.3,0.0,62,0.33
3023,0.532,1.3,0.0,62,0.34
3024,0.532,1.3,0.0,62,0.35
3025,0.532,1.3,0.0,62,0.36
3026,0.532,1.3,0.0,62,0.37
3027,0.532,1.3,0.0,62,0.38
3028,0.532,1.3,0.0,62,0.39
3029,0.532,1.3,0.0,62,0.4
3030,0.532,1.3,0.0,62,0.41
3031,0.532,1.3,0.0,62,0.42
3032,0.532,1.3,0.0,62,0.43
3033,0.532,1.3,0.0,62,0.44
3034,0.532,1.3,0.0,62,0.45
3035,0.532,1.3,0.0,62,0.46
3036,0.532,1.3,0.0,62,0.47
3037,0.532,1.3,0.0,62,0.48
3038,0.532,1.3,0.0,62,0.49
3039,0.532,1.3,0.0,63,0.01
3040,0.532,1.3,0.0,63,0.02
3041,0.532,1.3,0.0,63,0.03
3042,0.532,1.3,0.0,63,0.04
3043,0.532,1.3,0.0,63,0.05
3044,0.532,1.3,0.0,63,0.06
3045,0.532,1.3,0.0,63,0.07
3046,0.532,1.3,0.0,63,0.08
3047,0.532,1.3,0.0,63,0.09
3048,0.532,1.3,0.0,63,0.1
3049,0.532,1.3,0.0,63,0.11
3050,0.532,1.3,0.0,63,0.12
3051,0.532,1.3,0.0,63,0.13
3052,0.532,1.3,0.0,63,0.14
3053,0.532,1.3,0.0,63,0.15
3054,0.532,1.3,0.0,63,0.16
3055,0.532,1.3,0.0,63,0.17
3056,0.532,1.3,0.0,63,0.18
3057,0.532,1.3,0.0,63,0.19
3058,0.532,1.3,0.0,63,0.2
3059,0.532,1.3,0.0,63,0.21
3060,0.532,1.3,0.0,63,0.22
3061,0.532,1.3,0.0,63,0.23
3062,0.532,1.3,0.0,63,0.24
3063,0.532,1.3,0.0,63,0.25
3064,0.532,1.3,0.0,63,0.26
3065,0.532,1.3,0.0,63,0.27
3066,0.532,1.3,0.0,63,0.28
3067,0.532,1.3,0.0,63,0.29
3068,0.532,1.3,0.0,63,0.3
3069,0.532,1.3,0.0,63,0.31
3070,0.532,1.3,0.0,63,0.32
3071,0.532,1.3,0.0,63,0.33
3072,0.532,1.3,0.0,63,0.34
3073,0.532,1.3,0.0,63,0.35
3074,0.532,1.3,0.0,63,0.36
3075,0.532,1.3,0.0,63,0.37
3076,0.532,1.3,0.0,63,0.38
3077,0.532,1.3,0.0,63,0.39
3078,0.532,1.3,0.0,63,0.4
3079,0.532,1.3,0.0,63,0.41
3080,0.532,1.3,0.0,63,0.42
3081,0.532,1.3,0.0,63,0.43
3082,0.532,1.3,0.0,63,0.44
3083,0.532,1.3,0.0,63,0.45
3084,0.532,1.3,0.0,63,0.46
3085,0.532,1.3,0.0,63,0.47
3086,0.532,1.3,0.0,63,0.48
3087,0.532,1.3,0.0,63,0.49
3088,0.532,1.3,0.0,64,0.01
3089,0.532,1.3,0.0,64,0.02
3090,0.532,1.3,0.0,64,0.03
3091,0.532,1.3,0.0,64,0.04
3092,0.532,1.3,0.0,64,0.05
3093,0.532,1.3,0.0,64,0.06
3094,0.532,1.3,0.0,64,0.07
3095,0.532,1.3,0.0,64,0.08
3096,0.532,1.3,0.0,64,0.09
3097,0.532,1.3,0.0,64,0.1
3098,0.532,1.3,0.0,64,0.11
3099,0.532,1.3,0.0,64,0.12
3100,0.532,1.3,0.0,64,0.13
3101,0.532,1.3,0.0,64,0.14
3102,0.532,1.3,0.0,64,0.15
3103,0.532,1.3,0.0,64,0.16
3104,0.532,1.3,0.0,64,0.17
3105,0.532,1.3,0.0,64,0.18
3106,0.532,1.3,0.0,64,0.19
3107,0.532,1.3,0.0,64,0.2
3108,0.532,1.3,0.0,64,0.21
3109,0.532,1.3,0.0,64,0.22
3110,0.532,1.3,0.0,64,0.23
3111,0.532,1.3,0.0,64,0.24
3112,0.532,1.3,0.0,64,0.25
3113,0.532,1.3,0.0,64,0.26
3114,0.532,1.3,0.0,64,0.27
3115,0.532,1.3,0.0,64,0.28
3116,0.532,1.3,0.0,64,0.29
3117,0.532,1.3,0.0,64,0.3
3118,0.532,1.3,0.0,64,0.31
3119,0.532,1.3,0.0,64,0.32
3120,0.532,1.3,0.0,64,0.33
3121,0.532,1.3,0.0,64,0.34
3122,0.532,1.3,0.0,64,0.35
3123,0.532,1.3,0.0,64,0.36
3124,0.532,1.3,0.0,64,0.37
3125,0.532,1.3,0.0,64,0.38
3126,0.532,1.3,0.0,64,0.39
3127,0.532,1.3,0.0,64,0.4
3128,0.532,1.3,0.0,64,0.41
3129,0.532,1.3,0.0,64,0.42
3130,0.532,1.3,0.0,64,0.43
3131,0.532,1.3,0.0,64,0.44
3132,0.532,1.3,0.0,64,0.45
3133,0.532,1.3,0.0,64,0.46
3134,0.532,1.3,0.0,64,0.47
3135,0.532,1.3,0.0,64,0.48
3136,0.532,1.3,0.0,64,0.49
3137,0.532,1.3,0.0,65,0.01
3138,0.532,1.3,0.0,65,0.02
3139,0.532,1.3,0.0,65,0.03
3140,0.532,1.3,0.0,65,0.04
3141,0.532,1.3,0.0,65,0.05
3142,0.532,1.3,0.0,65,0.06
3143,0.532,1.3,0.0,65,0.07
3144,0.532,1.3,0.0,65,0.08
3145,0.532,1.3,0.0,65,0.09
3146,0.532,1.3,0.0,65,0.1
3147,0.532,1.3,0.0,65,0.11
3148,0.532,1.3,0.0,65,0.12
3149,0.532,1.3,0.0,65,0.13
3150,0.532,1.3,0.0,65,0.14
3151,0.532,1.3,0.0,65,0.15
3152,0.532,1.3,0.0,65,0.16
3153,0.532,1.3,0.0,65,0.17
3154,0.532,1.3,0.0,65,0.18
3155,0.532,1.3,0.0,65,0.19
3156,0.532,1.3,0.0,65,0.2
3157,0.532,1.3,0.0,65,0.21
3158,0.532,1.3,0.0,65,0.22
3159,0.532,1.3,0.0,65,0.23
3160,0.532,1.3,0.0,65,0.24
3161,0.532,1.3,0.0,65,0.25
3162,0.532,1.3,0.0,65,0.26
3163,0.532,1.3,0.0,65,0.27
3164,0.532,1.3,0.0,65,0.28
3165,0.532,1.3,0.0,65,0.29
3166,0.532,1.3,0.0,65,0.3
3167,0.532,1.3,0.0,65,0.31
3168,0.532,1.3,0.0,65,0.32
3169,0.532,1.3,0.0,65,0.33
3170,0.532,1.3,0.0,65,0.34
3171,0.532,1.3,0.0,65,0.35
3172,0.532,1.3,0.0,65,0.36
3173,0.532,1.3,0.0,65,0.37
3174,0.532,1.3,0.0,65,0.38
3175,0.532,1.3,0.0,65,0.39
3176,0.532,1.3,0.0,65,0.4
3177,0.532,1.3,0.0,65,0.41
3178,0.532,1.3,0.0,65,0.42
3179,0.532,1.3,0.0,65,0.43
3180,0.532,1.3,0.0,65,0.44
3181,0.532,1.3,0.0,65,0.45
3182,0.532,1.3,0.0,65,0.46
3183,0.532,1.3,0.0,65,0.47
3184,0.532,1.3,0.0,65,0.48
3185,0.532,1.3,0.0,65,0.49
3186,0.532,1.3,0.0,66,0.01
3187,0.532,1.3,0.0,66,0.02
3188,0.532,1.3,0.0,66,0.03
3189,0.532,1.3,0.0,66,0.04
3190,0.532,1.3,0.0,66,0.05
3191,0.532,1.3,0.0,66,0.06
3192,0.532,1.3,0.0,66,0.07
3193,0.532,1.3,0.0,66,0.08
3194,0.532,1.3,0.0,66,0.09
3195,0.532,1.3,0.0,66,0.1
3196,0.532,1.3,0.0,66,0.11
3197,0.532,1.3,0.0,66,0.12
3198,0.532,1.3,0.0,66,0.13
3199,0.532,1.3,0.0,66,0.14
3200,0.532,1.3,0.0,66,0.15
3201,0.532,1.3,0.0,66,0.16
3202,0.532,1.3,0.0,66,0.17
3203,0.532,1.3,0.0,66,0.18
3204,0.532,1.3,0.0,66,0.19
3205,0.532,1.3,0.0,66,0.2
3206,0.532,1.3,0.0,66,0.21
3207,0.532,1.3,0.0,66,0.22
3208,0.532,1.3,0.0,66,0.23
3209,0.532,1.3,0.0,66,0.24
3210,0.532,1.3,0.0,66,0.25
3211,0.532,1.3,0.0,66,0.26
3212,0.532,1.3,0.0,66,0.27
3213,0.532,1.3,0.0,66,0.28
3214,0.532,1.3,0.0,66,0.29
3215,0.532,1.3,0.0,66,0.3
3216,0.532,1.3,0.0,66,0.31
3217,0.532,1.3,0.0,66,0.32
3218,0.532,1.3,0.0,66,0.33
3219,0.532,1.3,0.0,66,0.34
3220,0.532,1.3,0.0,66,0.35
3221,0.532,1.3,0.0,66,0.36
3222,0.532,1.3,0.0,66,0.37
3223,0.532,1.3,0.0,66,0.38
3224,0.532,1.3,0.0,66,0.39
3225,0.532,1.3,0.0,66,0.4
3226,0.532,1.3,0.0,66,0.41
3227,0.532,1.3,0.0,66,0.42
3228,0.532,1.3,0.0,66,0.43
3229,0.532,1.3,0.0,66,0.44
3230,0.532,1.3,0.0,66,0.45
3231,0.532,1.3,0.0,66,0.46
3232,0.532,1.3,0.0,66,0.47
3233,0.532,1.3,0.0,66,0.48
3234,0.532,1.3,0.0,66,0.49
3235,0.532,1.3,0.0,67,0.01
3236,0.532,1.3,0.0,67,0.02
3237,0.532,1.3,0.0,67,0.03
3238,0.532,1.3,0.0,67,0.04
3239,0.532,1.3,0.0,67,0.05
3240,0.532,1.3,0.0,67,0.06
3241,0.532,1.3,0.0,67,0.07
3242,0.532,1.3,0.0,67,0.08
3243,0.532,1.3,0.0,67,0.09
3244,0.532,1.3,0.0,67,0.1
3245,0.532,1.3,0.0,67,0.11
3246,0.532,1.3,0.0,67,0.12
3247,0.532,1.3,0.0,67,0.13
3248,0.532,1.3,0.0,67,0.14
3249,0.532,1.3,0.0,67,0.15
3250,0.532,1.3,0.0,67,0.16
3251,0.532,1.3,0.0,67,0.17
3252,0.532,1.3,0.0,67,0.18
3253,0.532,1.3,0.0,67,0.19
3254,0.532,1.3,0.0,67,0.2
3255,0.532,1.3,0.0,67,0.21
3256,0.532,1.3,0.0,67,0.22
3257,0.532,1.3,0.0,67,0.23
3258,0.532,1.3,0.0,67,0.24
3259,0.532,1.3,0.0,67,0.25
3260,0.532,1.3,0.0,67,0.26
3261,0.532,1.3,0.0,67,0.27
3262,0.532,1.3,0.0,67,0.28
3263,0.532,1.3,0.0,67,0.29
3264,0.532,1.3,0.0,67,0.3
3265,0.532,1.3,0.0,67,0.31
3266,0.532,1.3,0.0,67,0.32
3267,0.532,1.3,0.0,67,0.33
3268,0.532,1.3,0.0,67,0.34
3269,0.532,1.3,0.0,67,0.35
3270,0.532,1.3,0.0,67,0.36
3271,0.532,1.3,0.0,67,0.37
3272,0.532,1.3,0.0,67,0.38
3273,0.532,1.3,0.0,67,0.39
3274,0.532,1.3,0.0,67,0.4
3275,0.532,1.3,0.0,67,0.41
3276,0.532,1.3,0.0,67,0.42
3277,0.532,1.3,0.0,67,0.43
3278,0.532,1.3,0.0,67,0.44
3279,0.532,1.3,0.0,67,0.45
3280,0.532,1.3,0.0,67,0.46
3281,0.532,1.3,0.0,67,0.47
3282,0.532,1.3,0.0,67,0.48
3283,0.532,1.3,0.0,67,0.49
3284,0.532,1.3,0.0,68,0.01
3285,0.532,1.3,0.0,68,0.02
3286,0.532,1.3,0.0,68,0.03
3287,0.532,1.3,0.0,68,0.04
3288,0.532,1.3,0.0,68,0.05
3289,0.532,1.3,0.0,68,0.06
3290,0.532,1.3,0.0,68,0.07
3291,0.532,1.3,0.0,68,0.08
3292,0.532,1.3,0.0,68,0.09
3293,0.532,1.3,0.0,68,0.1
3294,0.532,1.3,0.0,68,0.11
3295,0.532,1.3,0.0,68,0.12
3296,0.532,1.3,0.0,68,0.13
3297,0.532,1.3,0.0,68,0.14
3298,0.532,1.3,0.0,68,0.15
3299,0.532,1.3,0.0,68,0.16
3300,0.532,1.3,0.0,68,0.17
3301,0.532,1.3,0.0,68,0.18
3302,0.532,1.3,0.0,68,0.19
3303,0.532,1.3,0.0,68,0.2
3304,0.532,1.3,0.0,68,0.21
3305,0.532,1.3,0.0,68,0.22
3306,0.532,1.3,0.0,68,0.23
3307,0.532,1.3,0.0,68,0.24
3308,0.532,1.3,0.0,68,0.25
3309,0.532,1.3,0.0,68,0.26
3310,0.532,1.3,0.0,68,0.27
3311,0.532,1.3,0.0,68,0.28
3312,0.532,1.3,0.0,68,0.29
3313,0.532,1.3,0.0,68,0.3
3314,0.532,1.3,0.0,68,0.31
3315,0.532,1.3,0.0,68,0.32
3316,0.532,1.3,0.0,68,0.33
3317,0.532,1.3,0.0,68,0.34
3318,0.532,1.3,0.0,68,0.35
3319,0.532,1.3,0.0,68,0.36
3320,0.532,1.3,0.0,68,0.37
3321,0.532,1.3,0.0,68,0.38
3322,0.532,1.3,0.0,68,0.39
3323,0.532,1.3,0.0,68,0.4
3324,0.532,1.3,0.0,68,0.41
3325,0.532,1.3,0.0,68,0.42
3326,0.532,1.3,0.0,68,0.43
3327,0.532,1.3,0.0,68,0.44
3328,0.532,1.3,0.0,68,0.45
3329,0.532,1.3,0.0,68,0.46
3330,0.532,1.3,0.0,68,0.47
3331,0.532,1.3,0.0,68,0.48
3332,0.532,1.3,0.0,68,0.49
3333,0.532,1.3,0.0,69,0.01
3334,0.532,1.3,0.0,69,0.02
3335,0.532,1.3,0.0,69,0.03
3336,0.532,1.3,0.0,69,0.04
3337,0.532,1.3,0.0,69,0.05
3338,0.532,1.3,0.0,69,0.06
3339,0.532,1.3,0.0,69,0.07
3340,0.532,1.3,0.0,69,0.08
3341,0.532,1.3,0.0,69,0.09
3342,0.532,1.3,0.0,69,0.1
3343,0.532,1.3,0.0,69,0.11
3344,0.532,1.3,0.0,69,0.12
3345,0.532,1.3,0.0,69,0.13
3346,0.532,1.3,0.0,69,0.14
3347,0.532,1.3,0.0,69,0.15
3348,0.532,1.3,0.0,69,0.16
3349,0.532,1.3,0.0,69,0.17
3350,0.532,1.3,0.0,69,0.18
3351,0.532,1.3,0.0,69,0.19
3352,0.532,1.3,0.0,69,0.2
3353,0.532,1.3,0.0,69,0.21
3354,0.532,1.3,0.0,69,0.22
3355,0.532,1.3,0.0,69,0.23
3356,0.532,1.3,0.0,69,0.24
3357,0.532,1.3,0.0,69,0.25
3358,0.532,1.3,0.0,69,0.26
3359,0.532,1.3,0.0,69,0.27
3360,0.532,1.3,0.0,69,0.28
3361,0.532,1.3,0.0,69,0.29
3362,0.532,1.3,0.0,69,0.3
3363,0.532,1.3,0.0,69,0.31
3364,0.532,1.3,0.0,69,0.32
3365,0.532,1.3,0.0,69,0.33
3366,0.532,1.3,0.0,69,0.34
3367,0.532,1.3,0.0,69,0.35
3368,0.532,1.3,0.0,69,0.36
3369,0.532,1.3,0.0,69,0.37
